Date,Open,High,Low,Close,Actual,Volume,Type
2025-06-27,173.85,173.85,159.11,161.34,178.53,31238416,Predicted
2025-06-30,178.85,178.85,160.15,162.4,176.23,31238416,Predicted
2025-07-01,176.55,176.55,161.4,163.67,175.84,31238416,Predicted
2025-07-02,176.16,176.16,161.74,164.01,178.64,31238416,Predicted
2025-07-07,178.96,178.96,162.37,164.64,176.79,31238416,Predicted
2025-07-08,177.11,177.11,162.91,165.2,174.36,31238416,Predicted
2025-07-09,174.67,174.67,162.83,165.11,176.62,31238416,Predicted
2025-07-10,176.94,176.94,162.94,165.22,177.62,31238416,Predicted
2025-07-11,177.94,177.94,163.16,165.45,180.19,31238416,Predicted
2025-07-14,180.51,180.51,163.82,166.12,181.56,31238416,Predicted
2025-07-15,181.89,181.89,164.84,167.15,182.0,31238416,Predicted
2025-07-16,182.33,182.33,165.78,168.11,182.97,31238416,Predicted
2025-07-17,183.3,183.3,166.63,168.97,183.58,31238416,Predicted
2025-07-18,183.91,183.91,167.23,169.57,185.06,31238416,Predicted
2025-07-21,185.39,185.39,168.35,170.71,190.1,31238416,Predicted
2025-07-22,190.44,190.44,169.83,172.21,191.34,31238416,Predicted
2025-07-23,191.68,191.68,171.51,173.92,190.23,31238416,Predicted
2025-07-24,190.57,190.57,172.72,175.14,192.17,31238416,Predicted
2025-07-25,192.51,192.51,174.44,176.89,193.18,31238416,Predicted
2025-07-28,193.53,193.53,175.18,177.63,192.58,31238416,Predicted
2025-07-29,192.93,192.93,175.61,178.07,195.75,31238416,Predicted
2025-07-30,196.1,196.1,176.17,178.64,196.53,31238416,Predicted
2025-08-01,196.88,196.88,177.25,179.74,189.13,31238416,Predicted
2025-08-04,189.47,189.47,176.44,178.91,195.04,31238416,Predicted
2025-08-05,195.39,195.39,176.74,179.22,194.67,31238416,Predicted
2025-08-06,195.02,195.02,177.66,180.15,196.09,31238416,Predicted
2025-08-07,196.44,196.44,178.22,180.71,196.52,31238416,Predicted
2025-08-08,196.87,196.87,178.78,181.28,201.42,31238416,Predicted
2025-08-11,201.78,201.78,180.01,182.53,201.0,31238416,Predicted
2025-08-12,201.36,201.36,181.13,183.67,203.34,31238416,Predicted
2025-08-13,203.7,203.7,182.24,184.79,201.96,31238416,Predicted
2025-08-14,202.32,202.32,182.97,185.54,202.94,31238416,Predicted
2025-08-15,203.3,203.3,183.62,186.2,203.9,31238416,Predicted
2025-08-18,204.27,204.27,184.52,187.1,203.5,31238416,Predicted
2025-08-19,203.87,203.87,185.14,187.74,201.57,31238416,Predicted
2025-08-20,201.93,201.93,185.07,187.67,199.32,31238416,Predicted
2025-08-21,199.68,199.68,184.44,187.03,199.75,31238416,Predicted
2025-08-22,200.11,200.11,184.28,186.86,206.09,31238416,Predicted
2025-08-25,206.46,206.46,185.15,187.75,208.49,31238416,Predicted
2025-08-26,208.86,208.86,186.71,189.33,207.14,31238416,Predicted
2025-08-27,207.51,207.51,187.46,190.09,207.48,31238416,Predicted
2025-08-29,207.85,207.85,188.01,190.65,212.91,31238416,Predicted
2025-09-02,213.29,213.29,189.71,192.37,211.35,31238416,Predicted
2025-09-03,211.73,211.73,190.2,192.87,230.66,31238416,Predicted
2025-09-04,231.07,231.07,194.96,197.69,232.3,31238416,Predicted
2025-09-05,232.72,232.72,199.04,201.83,235.0,31238416,Predicted
2025-09-08,235.42,235.42,202.54,205.38,234.04,31238416,Predicted
2025-09-09,234.46,234.46,205.46,208.34,239.63,31238416,Predicted
2025-09-10,240.06,240.06,207.86,210.78,239.17,31238416,Predicted
2025-09-11,239.6,239.6,210.29,213.24,240.37,31238416,Predicted
2025-09-12,240.8,240.8,211.9,214.87,240.8,31238416,Predicted
2025-09-15,241.23,241.23,213.73,216.73,251.61,31238416,Predicted
2025-09-16,252.06,252.06,216.87,219.91,251.16,31238416,Predicted
2025-09-17,251.61,251.61,220.0,223.08,249.53,31238416,Predicted
2025-09-18,249.98,249.98,221.53,224.63,252.03,31238416,Predicted
2025-09-19,252.48,252.48,223.12,226.25,254.72,31238416,Predicted
2025-09-22,255.18,255.18,224.81,227.97,252.53,31238416,Predicted
2025-09-23,252.98,252.98,225.9,229.06,251.66,31238416,Predicted
2025-09-24,252.11,252.11,226.31,229.48,247.14,31238416,Predicted
2025-09-25,247.58,247.58,226.15,229.32,245.79,31238416,Predicted
2025-09-26,246.23,246.23,224.62,227.77,246.54,31238416,Predicted
2025-09-29,246.98,246.98,224.47,227.62,244.05,31238416,Predicted
2025-09-30,244.49,244.49,223.99,227.13,243.1,31238416,Predicted
2025-10-01,243.54,243.54,222.65,225.77,244.9,31238416,Predicted
2025-10-02,245.34,245.34,221.53,224.64,245.69,31238416,Predicted
2025-10-03,246.13,246.13,221.7,224.81,245.35,31238416,Predicted
2025-10-06,245.79,245.79,221.4,224.51,250.43,31238416,Predicted
2025-10-07,250.88,250.88,222.22,225.33,245.76,31238416,Predicted
2025-10-08,246.2,246.2,222.72,225.84,244.62,31238416,Predicted
2025-10-09,245.06,245.06,222.47,225.59,241.53,31238416,Predicted
2025-10-13,241.96,241.96,221.6,224.71,244.15,31238416,Predicted
2025-10-14,244.59,244.59,221.09,224.19,245.45,31238416,Predicted
2025-10-15,245.89,245.89,220.74,223.83,251.03,31238416,Predicted
2025-10-16,251.48,251.48,222.19,225.31,251.46,31238416,Predicted
2025-10-17,251.91,251.91,223.93,227.07,253.3,31238416,Predicted
2025-10-20,253.75,253.75,224.93,228.08,256.55,31238416,Predicted
2025-10-21,257.01,257.01,226.68,229.86,250.46,31238416,Predicted
2025-10-22,250.91,250.91,226.68,229.85,251.69,31238416,Predicted
2025-10-23,252.14,252.14,227.12,230.3,253.08,31238416,Predicted
2025-10-24,253.53,253.53,227.75,230.94,259.92,31238416,Predicted
2025-10-27,260.39,260.39,229.49,232.71,269.27,31238416,Predicted
2025-10-28,269.75,269.75,232.81,236.07,267.47,31238416,Predicted
2025-10-29,267.95,267.95,235.54,238.84,274.57,31238416,Predicted
2025-10-30,275.06,275.06,237.91,241.25,281.48,31238416,Predicted
2025-10-31,281.99,281.99,242.94,246.35,281.19,31238416,Predicted
2025-11-03,281.69,281.69,245.63,249.08,283.72,31238416,Predicted
2025-11-04,284.23,284.23,247.72,251.19,277.54,31238416,Predicted
2025-11-05,278.04,278.04,248.05,251.53,284.31,31238416,Predicted
2025-11-06,284.82,284.82,249.57,253.07,284.75,31238416,Predicted
2025-11-07,285.26,285.26,251.44,254.96,278.83,31238416,Predicted
2025-11-10,279.33,279.33,251.56,255.08,290.1,31238416,Predicted
2025-11-11,290.62,290.62,253.39,256.94,291.31,31238416,Predicted
2025-11-12,291.83,291.83,255.19,258.77,286.71,31238416,Predicted
2025-11-13,287.22,287.22,256.08,259.67,278.57,31238416,Predicted
2025-11-14,279.07,279.07,254.57,258.14,276.41,31238416,Predicted
2025-11-17,276.91,276.91,252.18,255.71,,31238416,Future
2025-11-18,256.17,256.17,248.43,251.91,,31238416,Future
2025-11-19,252.36,252.36,243.05,246.46,,31238416,Future
2025-11-20,246.9,246.9,238.15,241.49,,31238416,Future
2025-11-21,241.92,241.92,233.44,236.71,,31238416,Future
